,state,gender,median_home_val,total_baños,income,dist_playa,num_vecinos,num_habitaciones
2063,WA,F,1862.0,548.0,530.8073519169849,8.583333333,575.0,593.0
2064,NC,F,1055.0,312.0,308.5365549637667,7.9,355.0,396.0
2065,CA,M,1873.0,428.0,394.0,20.0,453.0,481.0
2066,MI,M,531.0,342.0,308.1196243959483,8.083333333,351.0,384.0
2067,KS,F,857.0,481.0,340.0,20.0,399.0,510.0
2068,FL,F,431.0,259.0,244.15845511684915,25.0,281.0,306.0
2069,CA,F,1580.0,490.0,503.0,9.0,515.0,483.0
2070,CA,M,2211.0,584.0,580.8387439869921,13.118507216646254,625.0,639.0
2071,NV,M,1167.0,503.0,497.0,8.333333333,547.0,475.4
2072,IL,M,870.0,510.0,396.0,6.428571429,422.6,453.8
2073,CA,F,2346.0,568.0,616.8218850617693,13.088826171153244,644.0,617.0
2074,FL,M,852.0,438.0,426.0,19.30769231,455.0,485.0
2075,AR,F,472.0,250.0,225.0,9.52173913,290.0,336.0
2076,NV,F,1009.0,391.0,367.0,23.0,393.0,417.0
2077,MN,M,887.0,544.0,533.0,15.0,597.0,652.0
2078,CO,F,477.0,305.0,265.0,15.0,309.0,359.0
2079,IL,M,915.0,547.0,524.0,12.884532909070234,573.0,610.6
2080,OR,F,478.0,243.0,213.0,7.25,230.0,264.0
2081,OK,F,236.0,250.0,203.0,5.875,354.8,317.0
2082,OR,F,734.0,427.0,366.0,8.333333333,398.0,448.0
2083,NE,F,643.0,384.0,333.0368716082547,6.25,396.0,472.0
2084,NM,F,690.0,380.61,328.0,11.31720703297324,340.0,370.0
2085,WA,F,1351.0,526.0,430.0,7.333333333,466.0,538.0
2086,F,F,496.0,373.0,345.0,3.222222222,337.0,378.0
2087,OR,F,469.0,300.0,285.0,9.393939394,288.0,311.0
2088,AZ,F,560.0,202.0,191.0,13.66666667,415.2,317.0
2089,OK,F,476.0,235.0,200.0,10.800002622885549,277.0,296.0
2090,CA,F,1577.0,377.0,364.0,6.352941177,422.0,385.6
2091,AR,F,428.0,227.0,208.0,10.679817736792293,251.0,276.0
2092,IL,M,1002.0,566.0,434.0,21.27027027,430.6,456.6
2093,FL,M,736.0,288.0,235.0,11.079949626908402,291.0,351.0
2094,MN,F,784.0,380.61,389.0,5.875,450.0,491.0
2095,CA,F,2982.0,660.0,609.0,7.235294118,420.0,713.0
2096,AL,F,394.0,281.0,248.0,5.285714286,272.0,313.0
2097,TX,F,281.0,158.0,138.0,9.409090909,173.0,193.0
2098,CO,M,1175.0,568.0,517.0,5.666666667,565.0,409.6
2099,IN,F,413.0,324.0,283.0,6.4,320.0,372.0
2100,MO,F,985.0,568.0,492.0,13.165186032099214,595.0,680.0
2101,MI,F,320.0,310.0,226.0,5.2,282.0,324.0
2102,CA,F,882.0,431.0,406.0,6.052631579,419.0,444.0
2103,OR,F,217.0,163.0,97.0,3.425925926,129.0,149.0
2104,IL,F,1833.0,642.0,594.0,17.0,668.0,706.0
2105,NM,F,952.0,478.0,474.0,14.58823529,467.0,482.0
2106,CO,M,793.0,380.61,429.0,6.615384615,447.0,413.0
2107,CA,M,2763.0,380.61,465.0,20.0,530.0,626.0
2108,CO,F,952.0,432.0,358.0,26.66666667,423.0,461.0
2109,CA,M,2158.0,380.61,576.0,9.857142857,604.0,651.0
2110,MI,F,477.0,380.61,328.0,11.70958288086541,386.0,446.0
2111,CA,F,2235.0,459.0,441.0,5.6,371.0,478.0
2112,AR,F,427.0,286.0,250.0,7.076923077,296.0,356.0
2113,IL,M,2000.0,773.0,760.0,35.0,727.0,759.0
2114,CA,F,728.0,380.61,159.09627857926952,8.625,214.0,286.0
2115,F,M,1345.0,436.0,372.0,15.0,418.0,437.0
2116,TX,F,904.0,374.0,117.0,13.80555556,185.0,382.0
2117,OK,F,428.0,306.0,267.0,12.75,315.0,347.0
2118,MI,F,921.0,466.0,451.0,13.0,512.0,534.0
2119,IL,F,1349.0,428.0,411.0,21.16666667,465.0,488.0
2120,WI,F,338.0,145.0,149.0,9.6875,532.6,218.0
2121,MO,F,2941.0,843.0,665.9650173892758,13.55555556,729.0,676.8
2122,MN,F,973.0,514.0,468.0,11.4,506.0,542.0
2123,CO,M,779.0,258.0,260.0,8.888888889,318.0,328.0
2124,TX,M,762.0,475.0,439.0,12.260591711744,501.2,518.0
2125,TX,M,591.0,339.0,292.0,13.38888889,333.0,377.0
2126,CA,F,2166.0,515.0,427.0,14.33333333,431.8,559.0
2127,MI,F,951.0,548.0,411.0,12.333569869568674,483.0,510.0
2128,CA,F,945.0,324.0,275.0,13.33333333,317.0,347.0
2129,CA,F,1408.0,469.0,390.0,3.285714286,432.0,508.0
2130,LA,M,554.0,281.0,241.0,10.375,288.0,316.0
2131,WI,F,789.0,380.61,429.44565483072427,17.5,465.0,472.0
2132,OR,F,415.0,380.61,205.0,5.428571429,239.0,251.0
2133,F,F,818.0,453.0,404.18612896654764,4.692307692,451.0,485.0
2134,MI,F,727.0,466.0,418.0,14.2,425.0,481.0
2135,CO,F,1070.0,388.0,271.0,13.57142857,330.0,394.0
2136,CA,M,2278.0,424.0,370.0,9.625,462.0,508.0
2137,FL,F,1145.0,516.0,498.0,12.22222222,536.0,561.0
2138,MI,F,486.0,309.0,293.0,8.294117647,324.0,343.0
2139,AL,M,349.0,192.0,161.0,14.0,195.0,231.0
2140,FL,F,756.0,321.0,305.0,11.22300473054374,314.2,354.0
2141,CA,F,2443.0,502.0,423.0,12.5,506.0,580.0
2142,NM,F,871.0,403.0,383.0,13.66666667,408.0,386.0
2143,F,F,280.0,213.0,164.0,8.731153846,208.0,233.0
2144,KS,F,634.0,403.0,336.0,3.838709677,332.0,421.0
2145,F,M,1314.0,379.0,363.0,17.5,376.0,398.0
2146,GA,F,646.0,359.0,279.0,7.703703704,371.0,452.0
2147,CA,M,2252.0,608.0,595.0,15.0,645.0,529.0
2148,OR,M,597.0,239.0,214.0,57.5,252.0,280.0
2149,F,F,657.0,290.0,264.0,10.61538462,308.0,332.0
2150,NM,M,782.0,294.0,222.0,13.0,424.2,453.0
2151,OR,F,807.0,388.0,351.0,9.071428571,377.0,420.0
2152,CA,F,1875.0,575.0,226.0,6.083333333,343.0,622.0
2153,CA,F,2841.0,460.0,426.0,20.0,476.0,512.0
2154,NC,M,694.0,291.0,251.24940243168174,11.047184984403597,296.0,316.8
2155,CA,F,2170.0,468.0,397.0,10.8,314.8,542.0
2156,CO,F,755.0,233.0,163.0,7.0,230.0,335.0
2157,AR,F,662.0,380.61,292.0,10.4,451.8,377.0
2158,MI,M,350.0,352.0,147.0,15.0,224.0,348.0
2159,FL,F,800.0,227.0,168.0,7.666666667,506.4,274.0
2160,MI,F,1186.0,537.0,496.0,7.6,513.0,571.0
2161,F,F,1026.0,547.0,514.0,5.2,579.0,628.0
2162,MI,M,821.0,417.0,403.0,11.66666667,474.0,500.0
2163,NC,M,510.0,413.0,233.9347136385535,20.16666667,303.0,401.0
2164,IL,M,587.0,343.0,332.65987822950154,5.55,343.6,458.6
2165,NC,F,595.0,346.0,280.1631203461532,14.18181818,330.0,381.0
2166,NE,F,1010.0,554.0,547.0,15.0,466.4,618.0
2167,NC,M,915.0,461.0,327.0,10.54545455,387.0,512.0
2168,F,M,868.0,382.0,357.0,3.592592593,382.0,397.0
2169,MO,M,472.0,167.0,157.0,6.208333333,203.0,225.0
2170,FL,F,1098.0,380.61,342.0,3.117647059,428.0,544.0
2171,NE,F,396.0,290.0,259.0,9.428571429,288.0,319.0
2172,CA,M,1733.0,380.61,410.0,11.803796699176115,412.0,442.0
2173,IL,F,363.0,380.61,242.0,23.0,302.0,297.0
2174,NC,F,444.0,282.0,265.0,25.0,322.0,371.0
2175,FL,M,1165.0,363.0,373.0,20.0,389.0,410.0
2176,MI,F,640.0,380.61,319.0,25.0,372.0,424.0
2177,SC,F,381.0,354.0,264.78257744724783,11.275743066607824,319.0,381.0
2178,MN,F,570.0,314.0,280.0,5.340909091,325.0,360.0
2179,F,F,1099.0,363.0,366.0,4.833333333,391.0,404.0
2180,F,F,444.0,380.61,136.0,20.0,218.0,235.0
2181,F,M,1076.0,552.0,438.0,12.233709901088492,425.0,535.0
2182,FL,F,655.0,264.0,236.0,6.933333333,311.0,331.0
2183,CA,M,2182.0,561.0,555.0,19.0,559.0,569.0
2184,OR,F,584.0,332.0,262.0,7.421052632,346.0,386.0
2185,IL,F,854.0,380.61,452.0,8.666666667,498.0,580.0
2186,MO,F,297.0,175.0,146.0,9.214285714,178.0,196.0
2187,IA,F,688.0,484.0,408.0,33.0,437.0,510.0
2188,MI,M,380.0,355.0,329.0,26.44444444,340.0,394.0
2189,AZ,F,547.0,380.61,246.87129628980182,17.09090909,283.0,306.0
2190,WI,F,336.0,316.0,301.0,8.083333333,326.0,357.0
2191,IL,F,470.0,297.0,263.0,17.88888889,296.0,330.0
2192,MO,M,397.0,244.0,204.67968836233766,15.0,246.0,284.0
2193,F,F,1222.0,492.0,423.0,6.272727273,472.0,487.0
2194,WA,M,1489.0,397.0,413.0,12.067655426570415,481.0,477.0
2195,OR,M,454.0,313.0,283.0,11.2,359.0,448.0
2196,F,F,469.0,200.0,133.0,6.6,218.0,302.0
2197,CO,F,1113.0,505.0,393.0,12.33333333,428.0,493.0
2198,CA,F,1254.0,411.0,420.0,4.285714286,455.0,438.0
2199,MO,F,397.0,244.0,203.0,8.5,246.0,284.0
2200,IL,F,521.0,243.0,216.0,10.76290748274748,260.4,292.0
2201,FL,F,686.0,380.61,169.0,7.59375,226.0,253.0
2202,CO,F,591.0,380.61,211.0,10.724056138128542,249.0,313.8
2203,FL,F,822.0,354.0,370.07845958204024,9.75,420.0,386.8
2204,TX,F,365.0,380.61,147.0,10.465760871085857,215.0,251.0
2205,MN,F,833.0,414.0,381.0,9.142857143,396.0,340.4
2206,MN,M,634.0,271.0,251.0,5.25,296.0,320.0
2207,MO,F,1182.0,430.0,359.0,19.43243243,386.0,453.0
2208,MS,M,336.0,380.61,196.0,10.52936404875921,229.0,251.0
2209,IN,M,450.0,344.0,330.0,10.125,484.2,372.0
2210,TX,F,417.0,208.0,185.0,14.28571429,217.0,253.0
2211,F,F,1033.0,256.0,246.0,12.625,260.0,267.0
2212,MO,F,720.0,390.0,293.26637400264224,4.4,341.0,386.0
2213,F,F,1537.0,509.0,495.0,8.375,528.0,544.0
2214,MN,F,435.0,232.0,181.0,8.0,485.8,265.0
2215,TX,M,1362.0,754.0,668.4777390919073,13.69222770270006,714.0,724.0
2216,CA,F,1568.0,406.0,328.0,11.711720942249784,375.0,451.0
2217,FL,F,1631.0,649.0,682.0,10.0,820.0,831.0
2218,TX,M,1217.0,654.0,620.0,4.555555556,655.0,692.0
2219,IA,M,600.0,417.0,379.0,6.333333333,356.8,399.0
2220,CA,F,1936.0,360.0,353.0,10.72727273,407.0,409.0
2221,CA,F,1215.0,319.0,296.0,22.5625,408.6,373.0
2222,F,F,1375.0,279.0,92.0,14.25,376.4,411.2
2223,IL,F,293.0,228.0,219.0,6.157894737,258.0,270.0
2224,WA,F,1053.0,343.0,298.0,10.71428571,319.0,366.0
2225,MN,M,866.0,423.0,375.0,14.5,483.0,573.0
2226,MO,F,734.0,470.0,419.0,11.25,452.0,481.0
2227,NV,F,997.0,420.0,416.0,11.22222222,416.0,404.4
2228,FL,F,1226.0,416.0,356.00002676202223,4.444444444,410.0,464.0
2229,AL,M,511.0,327.0,268.0585642453663,25.0,312.0,351.0
2230,CO,M,1209.0,496.0,471.0,12.5,524.0,557.0
2231,OK,F,440.0,254.0,215.0,3.14893617,278.0,320.0
2232,WA,F,940.0,408.0,335.0,16.0,404.0,471.0
2233,IA,M,363.0,269.0,250.0,5.863636364,360.0,390.0
2234,F,M,1493.0,380.61,346.0,10.75,416.0,475.0
2235,AZ,M,881.0,379.0,305.0,13.4,348.0,403.0
2236,CA,F,1310.0,380.61,327.0,20.0,411.0,399.0
2237,CA,F,2959.0,434.0,404.0,9.444444444,500.0,536.0
2238,NC,F,639.0,269.0,228.0,10.996322433614088,289.0,333.0
2239,TX,M,379.0,236.0,179.0,10.5,230.0,278.0
2240,CA,M,2776.0,667.0,651.0,12.5,715.0,717.0
2241,WA,M,1113.0,213.0,206.0,20.0,252.0,271.0
2242,TX,F,583.0,220.0,224.0,11.25,253.0,262.0
2243,FL,M,680.0,380.61,181.0,11.388236467966976,328.0,421.0
2244,FL,F,1314.0,453.0,347.7747720068804,11.19047619,413.0,493.0
2245,CO,M,684.0,218.0,190.0,12.33333333,225.0,251.0
2246,NC,F,499.0,289.0,260.0,9.25,291.0,324.0
2247,CA,F,724.0,213.0,158.0,5.057142857,226.0,277.0
2248,F,F,659.0,380.61,272.0,11.13044925783501,291.8,347.0
2249,NC,F,654.0,380.61,350.0,4.285714286,333.0,362.0
2250,MI,F,549.0,380.61,367.0,5.333333333,385.0,430.0
2251,F,F,1094.0,502.0,412.0,12.632592358021052,479.2,604.0
2252,CA,F,2339.0,380.61,416.0,12.85714286,442.0,454.0
2253,CA,F,1949.0,334.0,288.0,36.8,384.0,397.6
2254,AZ,F,850.0,311.0,270.0,15.0,292.0,347.0
2255,IN,M,588.0,353.0,319.4032543742341,9.5,360.0,387.0
2256,F,F,956.0,469.0,422.0,9.75,476.0,516.0
2257,KY,M,1368.0,741.0,723.0,9.166666667,759.0,779.0
2258,AZ,F,830.0,260.0,250.0,52.0,278.0,296.0
2259,GA,M,896.0,512.0,441.0,12.511995239332924,505.0,569.0
2260,TX,F,380.0,380.61,277.0,11.16331985804296,325.0,349.0
2261,IL,F,302.0,283.0,202.0,7.666666667,298.4,336.8
2262,CO,F,467.0,231.0,189.0,7.0,237.0,269.0
2263,CA,F,2145.0,492.0,474.0,11.57142857,522.0,554.0
2264,MI,F,404.0,212.0,180.0,8.4,231.0,257.0
2265,CA,M,2429.0,413.0,315.0,8.75,462.6,456.0
2266,TX,F,2650.0,965.0,853.0,13.75,870.0,987.0
2267,IA,F,595.0,436.0,362.0,7.0,437.0,560.0
2268,FL,F,902.0,380.61,435.0,10.0,481.0,508.0
2269,AZ,M,684.0,222.0,196.0,12.2,247.0,271.0
2270,FL,F,1305.0,650.0,511.0,7.583333333,605.0,705.0
2271,WI,F,1117.0,380.61,420.1386845657808,12.5,467.0,500.0
2272,FL,F,1701.0,493.0,355.0,10.68421053,486.0,615.0
2273,F,F,834.0,380.61,343.0,14.0,419.2,379.0
2274,CA,F,1553.0,238.0,215.0,5.863636364,295.0,318.0
2275,FL,F,705.0,241.0,204.0,15.4,251.0,300.0
2276,TX,M,529.0,431.0,413.0,4.652173913,434.0,473.0
2277,AZ,F,838.0,469.0,398.8564669934076,13.73913044,465.0,543.0
2278,IL,M,720.0,448.0,420.0,7.923076923,452.0,487.0
2279,SC,M,777.0,424.0,297.0,13.16666667,353.0,563.0
2280,KS,F,271.0,236.0,196.89481869083423,9.866666667,242.0,289.0
2281,KS,F,172.0,252.0,187.0,4.965517241,343.0,357.6
2282,CO,M,589.0,239.0,200.0,6.142857143,266.0,298.0
2283,CA,M,1823.0,366.0,271.0,20.83333333,344.0,412.0
2284,F,M,1003.0,484.0,483.0,12.070922326182863,481.0,464.0
2285,CA,F,2600.0,435.0,345.0,11.0,424.0,366.6
2286,GA,M,621.0,380.61,254.0,11.203328022806497,315.0,344.2
2287,F,F,1861.0,507.0,349.0,12.775622403423629,529.0,641.0
2288,CO,M,678.0,292.0,261.0,13.33333333,303.0,347.0
2289,F,M,710.0,242.0,198.0,6.296296296,260.0,298.0
2290,TX,F,1287.0,553.0,534.0,17.125,404.0,632.0
2291,CA,F,1525.0,380.61,466.0,9.6,522.0,551.0
2292,F,F,829.0,244.0,231.6388299583964,6.833333333,270.0,299.0
2293,F,F,2574.0,308.0,305.0,13.71428571,338.0,348.0
2294,WA,M,879.0,422.0,422.0,8.0,445.0,488.0
2295,CA,M,838.0,221.0,174.0,11.2,287.6,304.0
2296,MO,F,1162.0,560.0,529.0,10.83333333,571.0,612.0
2297,WA,F,1338.0,449.0,418.0,11.896679536036903,419.0,460.0
2298,LA,M,944.0,380.61,413.0,8.833333333,559.0,571.0
2299,LA,M,1060.0,572.0,559.0,7.866666667,637.0,655.0
2300,SC,M,482.0,305.0,273.0,10.7,286.0,326.0
2301,CA,F,2051.0,416.0,417.0,23.125,454.0,453.0
2302,CA,M,1264.0,427.0,403.0,25.0,424.0,457.0
2303,CA,F,1714.0,467.0,411.0,10.0,501.0,537.0
2304,F,F,1502.0,352.0,317.0,11.569015089945712,389.0,413.0
2305,MI,M,450.0,361.0,292.0,9.5,329.0,373.0
2306,AZ,M,1074.0,472.0,469.0,6.12,510.0,516.0
2307,MS,F,429.0,257.0,201.0,10.710297705851977,243.0,288.0
2308,NE,F,493.0,297.0,215.0,10.849936769157564,238.0,321.0
2309,CO,M,814.0,430.0,343.0,11.888568707854947,421.0,472.0
2310,SC,F,832.0,289.0,253.0,12.28571429,331.6,356.0
2311,OK,M,260.0,176.0,190.0173723899315,5.956521739,226.0,253.0
2312,OR,F,749.0,339.0,316.0,16.85714286,378.0,412.0
2313,MI,F,330.0,380.61,179.0,10.419220850795286,233.8,235.0
2314,F,M,2030.0,515.0,458.0,5.074074074,531.0,588.0
2315,F,F,383.0,190.0,178.0,23.66666667,227.0,315.6
2316,TX,M,441.0,320.0,318.0,8.2,319.0,327.0
2317,GA,M,1602.0,477.0,309.0,7.875,429.0,565.0
2318,IL,F,1079.0,452.0,453.4928386193644,12.380463712623328,502.0,536.0
2319,WA,M,1464.0,474.0,480.0,12.453783895510915,513.0,544.0
2320,CA,M,981.0,383.0,357.56694302754266,6.5,396.0,415.0
2321,IL,F,879.0,485.0,464.0,12.1451334244813,463.0,493.0
2322,OK,F,683.0,436.0,371.0,6.571428571,407.8,484.0
2323,TX,F,1020.0,544.0,523.0,21.25,586.0,608.0
2324,CA,M,2221.0,562.0,540.0,8.571428571,569.0,432.0
2325,NM,M,659.0,280.0,240.0,9.5,303.0,340.4
2326,MI,M,429.0,380.61,179.0,16.0,239.0,316.0
2327,IL,M,900.0,1151.0,437.0,20.0,643.0,1093.0
2328,CA,F,2225.0,380.61,625.0,13.351135312034572,627.8,674.0
2329,IL,F,540.0,332.0,310.0,5.4375,366.8,399.0
2330,F,F,638.0,418.0,402.0,4.636363636,418.0,437.0
2331,IN,M,342.0,291.0,243.0,11.5,277.0,322.0
2332,NV,M,714.0,311.0,299.0,12.07142857,333.0,343.0
2333,WA,M,814.0,484.0,470.0,16.33333333,509.0,452.0
2334,TX,F,652.0,458.0,427.0,14.15789474,467.0,491.0
2335,WA,M,394.0,367.0,289.8712310190689,11.508353938105289,349.0,420.0
2336,SC,F,416.0,380.61,191.0,7.272727273,420.0,247.0
2337,NV,F,984.0,357.0,330.0,9.5,375.0,413.0
2338,CO,M,919.0,494.0,422.11295217598774,7.272727273,439.8,529.0
2339,NC,F,872.0,394.0,318.0,4.222222222,362.0,404.8
2340,CO,M,818.0,425.0,405.0,27.28571429,426.0,438.0
2341,IA,M,443.0,309.0,261.0,9.8,292.0,387.4
2342,SC,F,441.0,268.0,246.0,7.181818182,420.0,289.0
2343,IN,F,416.0,317.0,312.0,10.2,328.0,333.0
2344,FL,F,759.0,332.0,299.0,6.1,332.0,386.0
2345,CA,F,988.0,164.0,160.0,15.0,223.0,244.0
2346,AZ,F,701.0,220.0,190.0,6.9,217.0,246.0
2347,GA,F,752.0,332.0,278.0,17.52941177,348.4,408.0
2348,FL,F,1344.0,490.0,458.0,13.100180221446784,595.0,671.0
2349,FL,F,1930.0,380.61,462.0,12.984564613737225,581.0,648.0
2350,MI,F,475.0,384.0,358.0,25.0,376.0,407.0
2351,NM,F,697.0,380.61,197.0,9.666666667,244.0,254.0
2352,CA,F,2753.0,613.0,504.0,20.0,620.0,673.0
2353,OR,F,613.0,286.0,246.0,10.977561355496519,279.0,329.0
2354,F,F,1834.0,418.0,402.52716926508145,8.642857143,443.0,463.0
2355,CA,M,1435.0,270.0,273.0,15.0,300.0,295.0
2356,NC,F,475.0,276.0,227.0,6.0,264.0,294.0
2357,MI,M,840.0,448.0,430.0,17.5,469.0,491.0
2358,TX,F,391.0,294.0,240.6921760245569,10.868014348237347,278.0,304.0
2359,IN,F,547.0,320.0,247.0,11.243434463987668,306.0,382.0
2360,NM,F,1081.0,380.61,349.0,26.57142857,417.0,449.0
2361,MI,M,521.0,384.0,364.0,8.571428571,398.0,419.0
2362,WA,M,754.0,315.0,290.0,16.0,303.0,332.0
2363,GA,F,708.0,346.0,294.0,11.300814903993828,332.0,376.0
2364,CO,F,869.0,380.61,315.0,6.066666667,353.4,399.0
2365,FL,F,698.0,300.0,232.0,10.82028576662032,265.0,302.6
2366,TX,M,569.0,270.0,256.0,6.647058824,310.0,317.0
2367,F,F,1892.0,659.0,608.0,9.5,704.0,745.0
2368,IN,F,499.0,325.0,270.0,20.0,320.0,372.0
2369,MO,F,313.0,165.0,138.0,10.269590815050815,189.0,216.0
2370,TX,M,1324.0,779.0,688.0992666981033,8.8,350.4,841.0
2371,IN,M,551.0,376.0,345.0,12.8,391.0,414.0
2372,WA,M,1461.0,342.0,313.0,6.368421053,411.0,464.0
2373,CA,F,951.0,178.0,168.0,17.875,325.4,229.0
2374,KY,F,463.0,380.61,225.0,3.6875,278.0,319.0
2375,TX,M,373.0,380.61,168.0,15.0,221.0,239.0
2376,KY,M,781.0,422.0,403.0,7.8,434.0,473.0
2377,F,F,509.0,380.61,337.6136637695298,15.0,442.0,430.0
2378,NV,F,943.0,403.0,412.0,11.56,282.4,413.0
2379,NC,F,497.0,250.0,207.0,20.0,314.8,303.0
2380,CA,F,714.0,363.0,343.0,11.47042307996726,372.0,391.0
2381,SC,M,551.0,380.61,272.212974554126,11.164928891644447,316.0,354.0
2382,MO,F,1123.0,575.0,547.0,8.230769231,631.0,662.0
2383,LA,F,544.0,305.0,255.0,10.92370830282334,282.0,313.0
2384,CA,F,2258.0,428.0,360.0,13.63636364,398.0,470.0
2385,CA,F,1516.0,430.0,369.0,5.4,366.8,539.0
2386,F,F,1437.0,575.0,509.0,25.0,611.0,664.0
2387,WI,M,655.0,274.0,273.8064507427356,19.4,314.0,344.0
2388,MO,F,2083.0,833.0,662.0,40.0,726.0,861.0
2389,CA,F,2977.0,659.0,553.0,13.438749667140478,627.0,721.0
2390,MI,F,704.0,339.0,327.0,10.0,404.0,417.0
2391,MS,F,955.0,573.0,521.0,10.96818182,621.0,653.0
2392,OK,F,521.0,307.0,249.0,14.88888889,322.0,369.0
2393,MI,F,1662.0,831.0,777.0,13.57142857,424.2,871.0
2394,TX,F,570.0,339.0,310.0,6.904761905,333.0,352.0
2395,CA,F,1333.0,359.0,220.0,15.0,300.0,395.0
2396,WA,M,1364.0,380.61,321.0,9.225806452,384.0,471.0
2397,CA,M,2098.0,476.0,417.0,11.0,313.8,489.0
2398,CA,F,1382.0,360.0,316.0,15.2173913,384.0,456.0
2399,MN,M,1047.0,305.0,213.0,9.516129032,561.2,388.0
2400,MN,F,698.0,412.0,388.0,9.5,418.0,448.0
2401,IL,F,1075.0,449.0,366.0,11.484460771441995,373.0,432.0
2402,IL,F,606.0,402.0,339.0,11.588019185674465,370.0,421.0
2403,IN,M,578.0,370.0,310.0,4.733333333,340.0,473.2
2404,TX,M,914.0,515.0,445.0,12.150532166599437,469.0,492.2
2405,F,M,561.0,357.0,337.0,11.281291505661905,334.0,362.0
2406,CA,F,2094.0,401.0,338.69220142677375,23.0,395.0,456.0
2407,NE,M,960.0,587.0,566.0,13.043497261530968,600.0,634.0
2408,NC,M,860.0,380.61,358.0,9.238095238,393.0,435.0
2409,F,M,1463.0,247.0,311.2234562531433,15.0,343.0,351.0
2410,CA,M,1588.0,380.61,238.0,28.75,295.0,369.0
2411,IL,F,284.0,252.0,224.0,9.071428571,284.0,326.0
2412,SC,F,598.0,426.0,292.0,11.486166232053913,352.0,413.0
2413,FL,F,695.0,299.0,304.0,12.2,325.0,346.0
2414,GA,F,477.0,345.0,301.0,5.833333333,342.0,389.0
2415,FL,F,1201.0,465.0,419.0,6.352941177,449.0,474.0
2416,NV,F,1117.0,461.0,461.0,20.94444444,461.0,450.0
2417,MN,M,465.0,281.0,210.70001327885544,7.533333333,259.0,312.0
2418,GA,F,679.0,468.0,475.0,5.5625,477.0,466.0
2419,NM,M,592.0,294.0,273.0,10.955193943092063,290.0,331.0
2420,F,F,364.0,216.0,197.06792276547043,25.0,234.0,263.0
2421,WA,M,817.0,380.61,346.1938474984675,7.785714286,390.0,422.0
2422,NV,M,1105.0,285.0,229.0,10.5,303.0,374.0
2423,CA,F,1269.0,457.0,409.0,3.4,443.0,490.0
2424,CA,M,1257.0,380.61,231.0,5.625,350.0,535.0
2425,MI,F,2119.0,1010.0,956.0,15.437894454488264,964.0,987.0
2426,F,M,1117.0,397.0,376.0,14.44444444,413.0,439.0
2427,F,F,1200.0,552.0,529.0,14.68421053,516.0,529.0
2428,AR,F,773.0,545.0,521.0,5.833333333,530.0,566.0
2429,MI,F,394.0,244.0,228.0,6.0,251.0,276.0
2430,CA,F,2220.0,617.0,550.0,25.0,576.0,636.0
2431,KY,F,253.0,125.0,89.0,13.55555556,139.0,167.0
2432,F,F,918.0,390.0,364.0,13.0,464.0,484.0
2433,CA,F,2670.0,380.61,427.0,4.714285714,496.0,551.0
2434,WI,F,550.0,360.0,306.0,5.866666667,349.0,390.0
2435,AR,F,505.0,253.0,222.0,7.35,342.0,374.0
2436,LA,M,825.0,380.61,488.0,6.181818182,518.0,561.0
2437,MI,F,914.0,419.0,406.0,7.454545455,425.0,426.2
2438,TX,F,524.0,357.0,341.0,9.666666667,384.0,404.0
2439,AZ,F,2026.0,711.0,655.0,12.5,756.0,829.0
2440,WA,F,446.0,201.0,168.0,10.500378940276498,218.0,254.0
2441,IL,M,576.0,386.0,352.2303473379952,3.117647059,407.0,463.0
2442,WI,M,329.0,239.0,236.935524470588,10.855744774276324,275.0,303.0
2443,WA,F,2019.0,535.0,506.0,5.333333333,551.0,422.6
2444,NV,M,1330.0,419.0,367.0,5.083333333,437.0,488.0
2445,AZ,F,630.0,224.0,269.61990103649737,4.2,296.0,295.0
2446,CA,F,1286.0,373.0,366.0,8.8,389.0,391.0
2447,CA,F,2500.0,236.0,272.0,10.81964274824657,298.0,278.0
2448,IN,M,643.0,297.0,261.29038499349997,10.98897666991433,298.0,321.0
2449,SC,M,524.0,380.61,217.0,7.666666667,300.0,343.0
2450,F,F,679.0,393.0,312.0,5.142857143,408.0,459.0
2451,CA,M,2901.0,585.0,459.0,13.66666667,556.0,711.0
2452,FL,M,700.0,380.61,383.0,12.92307692,421.0,443.0
2453,TX,F,390.0,309.0,223.0,13.75,290.0,359.0
2454,NC,F,670.0,325.0,275.0,11.247730127505353,322.0,371.0
2455,F,M,519.0,310.0,283.0,20.0,337.0,362.0
2456,AZ,F,723.0,380.61,270.0,10.10526316,321.0,386.0
2457,IL,F,931.0,492.0,470.0,22.69230769,472.0,431.2
2458,AL,F,475.0,319.0,308.0,5.235294118,325.0,364.0
2459,FL,M,563.0,250.0,216.0,14.57142857,252.0,297.0
2460,AL,F,419.0,268.0,212.0,10.819131614106613,258.0,306.0
2461,CA,F,2448.0,515.0,498.0,9.545454546,552.0,575.0
2462,NV,F,1001.0,455.0,420.0,12.036680158673942,447.0,482.0
2463,WA,M,1347.0,361.0,192.0,5.777777778,260.0,408.0
2464,F,M,1114.0,631.0,623.0,10.73333333,607.0,621.0
2465,MI,F,368.0,380.61,168.0,5.615384615,366.8,260.0
2466,FL,M,1454.0,526.0,523.0,11.64285714,575.0,380.6
2467,F,F,695.0,304.0,222.0,7.5,279.0,291.0
2468,F,F,635.0,342.0,301.0,6.666666667,338.0,388.0
